Country_OW,City_ID_OW,City_Name_OW,Local_date_time_OW,Temparature_OW,Pressure_OW,Humidity_percent_OW,Clouds_all_OW,Wind_Speed_OW,Rain_3h_OW,Snow_3h_OW,Weather_Description_OW
CN,1796236,Shanghai,2018-03-15 15:00:00,284.435,1029.72,100,92,8.92,6.865,0.0,moderate rain
CN,1796236,Shanghai,2018-03-15 18:00:00,282.574,1030.95,100,92,8.26,3.495,0.0,moderate rain
CN,1796236,Shanghai,2018-03-15 21:00:00,281.339,1032.23,100,92,8.21,1.16,0.0,light rain
CN,1796236,Shanghai,2018-03-16 00:00:00,281.1,1035.1,97,100,7.79,0.405,0.0,light rain
CN,1796236,Shanghai,2018-03-16 03:00:00,281.924,1036.91,92,88,6.99,0.7,0.0,light rain
CN,1796236,Shanghai,2018-03-16 06:00:00,284.15,1035.77,68,80,6.96,0.0,0.0,broken clouds
CN,1796236,Shanghai,2018-03-16 09:00:00,283.362,1035.77,66,92,5.98,0.0,0.0,overcast clouds
CN,1796236,Shanghai,2018-03-16 12:00:00,282.136,1037.12,76,92,3.74,0.005,0.0,light rain
CN,1796236,Shanghai,2018-03-16 15:00:00,281.459,1037.2,98,80,3.23,0.23,0.0,light rain
CN,1796236,Shanghai,2018-03-16 18:00:00,282.303,1035.66,97,92,3.06,0.18,0.0,light rain
CN,1796236,Shanghai,2018-03-16 21:00:00,283.915,1035.08,97,80,4.76,0.12,0.0,light rain
CN,1796236,Shanghai,2018-03-17 00:00:00,285.288,1035.99,88,68,6.26,0.02,0.0,light rain
CN,1796236,Shanghai,2018-03-17 03:00:00,288.412,1036.38,74,44,6.56,0.0,0.0,scattered clouds
CN,1796236,Shanghai,2018-03-17 06:00:00,290.269,1033.57,68,0,6.36,0.0,0.0,clear sky
CN,1796236,Shanghai,2018-03-17 09:00:00,288.569,1032.83,66,0,5.57,0.0,0.0,clear sky
CN,1796236,Shanghai,2018-03-17 12:00:00,283.919,1033.36,83,12,4.36,0.0,0.0,few clouds
CN,1796236,Shanghai,2018-03-17 15:00:00,282.436,1033.04,94,48,3.93,0.0,0.0,scattered clouds
CN,1796236,Shanghai,2018-03-17 18:00:00,282.709,1030.99,96,88,4.37,0.0,0.0,overcast clouds
CN,1796236,Shanghai,2018-03-17 21:00:00,283.869,1030.02,97,92,3.66,0.0,0.0,overcast clouds
CN,1796236,Shanghai,2018-03-18 00:00:00,286.313,1030.62,91,92,3.41,0.01,0.0,light rain
CN,1796236,Shanghai,2018-03-18 03:00:00,289.431,1029.75,81,92,4.43,0.01,0.0,light rain
CN,1796236,Shanghai,2018-03-18 06:00:00,290.891,1027.76,75,92,3.55,0.0,0.0,overcast clouds
CN,1796236,Shanghai,2018-03-18 09:00:00,290.696,1026.83,75,92,2.66,0.07,0.0,light rain
CN,1796236,Shanghai,2018-03-18 12:00:00,287.521,1027.57,94,92,2.66,0.63,0.0,light rain
CN,1796236,Shanghai,2018-03-18 15:00:00,286.118,1027.73,100,92,2.48,4.4,0.0,moderate rain
CN,1796236,Shanghai,2018-03-18 18:00:00,285.659,1025.97,100,92,2.79,1.66,0.0,light rain
CN,1796236,Shanghai,2018-03-18 21:00:00,285.098,1024.55,99,100,2.79,5.08,0.0,moderate rain
CN,1796236,Shanghai,2018-03-19 00:00:00,284.563,1024.73,100,100,3.67,5.26,0.0,moderate rain
CN,1796236,Shanghai,2018-03-19 03:00:00,285.129,1024.81,100,92,3.82,3.69,0.0,moderate rain
CN,1796236,Shanghai,2018-03-19 06:00:00,285.314,1023.21,100,92,4.66,1.58,0.0,light rain
CN,1796236,Shanghai,2018-03-19 09:00:00,283.513,1023.83,100,92,6.41,0.93,0.0,light rain
CN,1796236,Shanghai,2018-03-19 12:00:00,281.87,1026,98,92,6.16,0.44,0.0,light rain
CN,1796236,Shanghai,2018-03-19 15:00:00,281.064,1026.53,100,92,5.67,0.12,0.0,light rain
CN,1796236,Shanghai,2018-03-19 18:00:00,280.43,1026.74,98,92,6.16,0.08,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-14 21:00:00,282.06,1030.74,100,0,2.12,0.0,0.0,clear sky
JP,1850144,Tōkyō-to,2018-03-15 00:00:00,286.95,1030.88,89,0,2.88,0.0,0.0,clear sky
JP,1850144,Tōkyō-to,2018-03-15 03:00:00,290.14,1029.34,69,20,6.73,0.0,0.0,few clouds
JP,1850144,Tōkyō-to,2018-03-15 06:00:00,289.98,1027.07,67,44,8.96,0.0,0.0,scattered clouds
JP,1850144,Tōkyō-to,2018-03-15 09:00:00,288.564,1026.58,70,20,9.15,0.0,0.0,few clouds
JP,1850144,Tōkyō-to,2018-03-15 12:00:00,287.708,1026.3,75,12,9.42,0.0,0.0,few clouds
JP,1850144,Tōkyō-to,2018-03-15 15:00:00,287.735,1025.66,77,68,9.37,0.0,0.0,broken clouds
JP,1850144,Tōkyō-to,2018-03-15 18:00:00,288.074,1023.49,79,88,8.96,0.005,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-15 21:00:00,288.089,1022.26,86,76,8.44,0.15,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-16 00:00:00,289.775,1021.56,74,44,8.89,0.035,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-16 03:00:00,290.724,1021.67,74,80,5.89,0.02,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-16 06:00:00,287.3,1022.97,99,100,4.14,2.005,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-16 09:00:00,283.212,1027.02,100,100,5.58,3.215,0.0,moderate rain
JP,1850144,Tōkyō-to,2018-03-16 12:00:00,280.136,1030.72,100,92,6.91,1.29,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-16 15:00:00,278.084,1033.39,100,92,7.33,0.895,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-16 18:00:00,277.678,1034.61,100,92,6.96,0.315,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-16 21:00:00,276.84,1037.35,100,92,6.81,0.01,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-17 00:00:00,277.613,1039.15,100,56,5.91,0.0,0.0,broken clouds
JP,1850144,Tōkyō-to,2018-03-17 03:00:00,280.362,1038.49,91,20,4.31,0.0,0.0,few clouds
JP,1850144,Tōkyō-to,2018-03-17 06:00:00,282.569,1036.81,82,0,2.96,0.0,0.0,clear sky
JP,1850144,Tōkyō-to,2018-03-17 09:00:00,281.269,1037.2,83,0,2.52,0.0,0.0,clear sky
JP,1850144,Tōkyō-to,2018-03-17 12:00:00,278.919,1038.31,97,0,2.66,0.0,0.0,clear sky
JP,1850144,Tōkyō-to,2018-03-17 15:00:00,277.636,1037.98,100,0,2.13,0.0,0.0,clear sky
JP,1850144,Tōkyō-to,2018-03-17 18:00:00,277.859,1036.83,100,32,3.57,0.0,0.0,scattered clouds
JP,1850144,Tōkyō-to,2018-03-17 21:00:00,278.669,1036.75,99,92,3.36,0.0,0.0,overcast clouds
JP,1850144,Tōkyō-to,2018-03-18 00:00:00,280.363,1036.94,94,92,2.31,0.0,0.0,overcast clouds
JP,1850144,Tōkyō-to,2018-03-18 03:00:00,282.681,1034.93,89,56,1,0.0,0.0,broken clouds
JP,1850144,Tōkyō-to,2018-03-18 06:00:00,285.541,1031.57,80,92,2.4,0.0,0.0,overcast clouds
JP,1850144,Tōkyō-to,2018-03-18 09:00:00,285.196,1030.88,82,76,1.76,0.0,0.0,broken clouds
JP,1850144,Tōkyō-to,2018-03-18 12:00:00,285.071,1030,87,56,4.46,0.0,0.0,broken clouds
JP,1850144,Tōkyō-to,2018-03-18 15:00:00,285.768,1028.54,91,76,5.33,0.0,0.0,broken clouds
JP,1850144,Tōkyō-to,2018-03-18 18:00:00,285.809,1026.94,93,92,3.84,0.06,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-18 21:00:00,285.348,1026.33,100,92,2.84,0.5,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-19 00:00:00,285.663,1026.11,100,92,1.77,1.05,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-19 03:00:00,284.779,1024.65,100,92,2.07,7.3,0.0,moderate rain
JP,1850144,Tōkyō-to,2018-03-19 06:00:00,285.414,1023.21,100,92,1.51,0.8,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-19 09:00:00,284.913,1023.83,100,92,2.11,1.13,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-19 12:00:00,284.42,1025.35,100,92,3.36,0.98,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-19 15:00:00,284.414,1025.32,100,92,3.57,0.78,0.0,light rain
JP,1850144,Tōkyō-to,2018-03-19 18:00:00,283.33,1024.95,100,92,5.11,2.21,0.0,light rain
PK,1174872,Karachi,2018-03-14 21:00:00,296.21,1004.8,65,0,5.07,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-15 00:00:00,293.41,1004.94,72,0,3.18,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-15 03:00:00,293.72,1006.8,68,0,2.03,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-15 06:00:00,303.27,1007.38,41,0,2.16,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-15 09:00:00,305.214,1005.34,33,0,3.85,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-15 12:00:00,303.808,1004.41,28,0,4.62,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-15 15:00:00,297.435,1006.45,48,0,3.22,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-15 18:00:00,291.574,1007.28,82,0,2.06,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-15 21:00:00,288.939,1006.13,84,0,1.71,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-16 00:00:00,287.075,1005.59,84,0,1.22,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-16 03:00:00,290.224,1007.16,80,0,1.29,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-16 06:00:00,302.7,1007.73,40,0,2.04,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-16 09:00:00,305.512,1005.62,29,0,3.5,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-16 12:00:00,304.286,1004.38,23,0,3.39,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-16 15:00:00,295.834,1005.84,38,0,2.45,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-16 18:00:00,290.328,1006.81,72,0,1.96,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-16 21:00:00,287.665,1005.89,78,0,1.21,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-17 00:00:00,286.488,1005.5,79,0,1.31,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-17 03:00:00,290.262,1006.63,75,0,1.16,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-17 06:00:00,303.994,1007.14,32,0,2.01,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-17 09:00:00,306.019,1005.26,26,0,3.57,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-17 12:00:00,304.294,1004.51,21,0,4.31,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-17 15:00:00,295.986,1005.56,36,0,2.43,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-17 18:00:00,290.709,1006.27,65,0,2.37,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-17 21:00:00,288.769,1005.46,69,0,2.11,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-18 00:00:00,286.988,1005,69,0,1.21,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-18 03:00:00,290.681,1006.56,49,20,1.25,0.0,0.0,few clouds
PK,1174872,Karachi,2018-03-18 06:00:00,302.291,1007.65,29,48,2,0.0,0.0,scattered clouds
PK,1174872,Karachi,2018-03-18 09:00:00,304.196,1006,25,56,3.66,0.0,0.0,broken clouds
PK,1174872,Karachi,2018-03-18 12:00:00,302.921,1005.03,21,0,4.16,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-18 15:00:00,294.468,1006.65,38,0,2.33,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-18 18:00:00,289.259,1007.97,73,0,2.24,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-18 21:00:00,286.948,1007.04,77,0,1.81,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-19 00:00:00,286.438,1006.49,80,0,2.17,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-19 03:00:00,289.879,1008.03,80,20,1.22,0.0,0.0,few clouds
PK,1174872,Karachi,2018-03-19 06:00:00,302.464,1009.03,34,8,2.96,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-19 09:00:00,303.963,1007.13,27,0,5.36,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-19 12:00:00,302.77,1005.9,24,0,4.86,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-19 15:00:00,295.714,1007.72,42,0,3.37,0.0,0.0,clear sky
PK,1174872,Karachi,2018-03-19 18:00:00,288.93,1008.75,78,0,2.06,0.0,0.0,clear sky
TR,745042,İstanbul,2018-03-14 21:00:00,285.85,1019.71,95,32,5.07,1.14,0.0,light rain
TR,745042,İstanbul,2018-03-15 00:00:00,286.06,1019.37,92,20,5.93,0.0,0.0,few clouds
TR,745042,İstanbul,2018-03-15 03:00:00,285.89,1019.05,93,24,5.88,0.0,0.0,few clouds
TR,745042,İstanbul,2018-03-15 06:00:00,286.05,1019.53,92,20,6.26,0.0,0.0,few clouds
TR,745042,İstanbul,2018-03-15 09:00:00,286.014,1020.5,95,0,5.95,0.0,0.0,clear sky
TR,745042,İstanbul,2018-03-15 12:00:00,284.908,1021.11,100,24,6.57,0.01,0.0,light rain
TR,745042,İstanbul,2018-03-15 15:00:00,285.135,1021.85,100,76,5.27,0.015,0.0,light rain
TR,745042,İstanbul,2018-03-15 18:00:00,284.924,1023.9,100,12,2.71,0.025,0.0,light rain
TR,745042,İstanbul,2018-03-15 21:00:00,285.689,1024.12,95,8,3.14,0.0,0.0,clear sky
TR,745042,İstanbul,2018-03-16 00:00:00,285.825,1023.83,94,0,4.72,0.0,0.0,clear sky
TR,745042,İstanbul,2018-03-16 03:00:00,285.674,1023.86,95,0,4.99,0.0,0.0,clear sky
TR,745042,İstanbul,2018-03-16 06:00:00,285.7,1024.1,94,0,5.54,0.0,0.0,clear sky
TR,745042,İstanbul,2018-03-16 09:00:00,286.637,1023.86,89,0,5.2,0.0,0.0,clear sky
TR,745042,İstanbul,2018-03-16 12:00:00,287.861,1022.37,85,32,5.94,0.0,0.0,scattered clouds
TR,745042,İstanbul,2018-03-16 15:00:00,288.334,1020.75,83,56,6.98,0.0,0.0,broken clouds
TR,745042,İstanbul,2018-03-16 18:00:00,287.778,1020.67,85,44,9.59,0.0,0.0,scattered clouds
TR,745042,İstanbul,2018-03-16 21:00:00,287.515,1020,86,44,11.66,0.0,0.0,scattered clouds
TR,745042,İstanbul,2018-03-17 00:00:00,287.688,1019.29,85,24,12.06,0.0,0.0,few clouds
TR,745042,İstanbul,2018-03-17 03:00:00,287.712,1019.12,85,0,11.36,0.0,0.0,clear sky
TR,745042,İstanbul,2018-03-17 06:00:00,288.019,1018.89,83,20,9.96,0.0,0.0,few clouds
TR,745042,İstanbul,2018-03-17 09:00:00,289.194,1018.07,78,12,9.77,0.0,0.0,few clouds
TR,745042,İstanbul,2018-03-17 12:00:00,290.669,1015.37,72,36,9.86,0.0,0.0,scattered clouds
TR,745042,İstanbul,2018-03-17 15:00:00,291.136,1012.93,72,20,11.53,0.0,0.0,few clouds
TR,745042,İstanbul,2018-03-17 18:00:00,290.859,1012.27,73,8,13.47,0.0,0.0,clear sky
TR,745042,İstanbul,2018-03-17 21:00:00,290.894,1011.38,73,20,15.21,0.0,0.0,few clouds
TR,745042,İstanbul,2018-03-18 00:00:00,291.138,1011.32,74,56,16.31,0.0,0.0,broken clouds
TR,745042,İstanbul,2018-03-18 03:00:00,290.831,1013.21,76,20,12.33,0.0,0.0,few clouds
TR,745042,İstanbul,2018-03-18 06:00:00,290.241,1014.47,80,88,8.75,0.015,0.0,light rain
TR,745042,İstanbul,2018-03-18 09:00:00,288.196,1014.43,92,92,5.81,1.17,0.0,light rain
TR,745042,İstanbul,2018-03-18 12:00:00,287.771,1012.98,96,92,5.36,1.4,0.0,light rain
TR,745042,İstanbul,2018-03-18 15:00:00,286.518,1010.78,100,92,2.03,8.12,0.0,moderate rain
TR,745042,İstanbul,2018-03-18 18:00:00,288.259,1009.19,92,88,5.77,2.79,0.0,light rain
TR,745042,İstanbul,2018-03-18 21:00:00,285.248,1011.26,100,92,6.56,10.76,0.0,moderate rain
TR,745042,İstanbul,2018-03-19 00:00:00,282.263,1013.22,100,92,7.07,4.55,0.0,moderate rain
TR,745042,İstanbul,2018-03-19 03:00:00,280.979,1017.27,100,92,10.17,1.54,0.0,light rain
TR,745042,İstanbul,2018-03-19 06:00:00,279.814,1021.35,100,92,9.86,1.14,0.0,light rain
TR,745042,İstanbul,2018-03-19 09:00:00,279.813,1023.67,100,92,9.26,0.62,0.0,light rain
TR,745042,İstanbul,2018-03-19 12:00:00,280.12,1024.13,100,76,9.16,0.32,0.0,light rain
TR,745042,İstanbul,2018-03-19 15:00:00,280.264,1024.67,100,68,9.32,0.04,0.0,light rain
TR,745042,İstanbul,2018-03-19 18:00:00,280.03,1025.44,100,64,9.41,0.02,0.0,light rain
TR,745044,Istanbul,2018-03-14 21:00:00,285.85,1019.71,95,32,5.07,1.14,0.0,light rain
TR,745044,Istanbul,2018-03-15 00:00:00,286.06,1019.37,92,20,5.93,0.0,0.0,few clouds
TR,745044,Istanbul,2018-03-15 03:00:00,285.89,1019.05,93,24,5.88,0.0,0.0,few clouds
TR,745044,Istanbul,2018-03-15 06:00:00,286.05,1019.53,92,20,6.26,0.0,0.0,few clouds
TR,745044,Istanbul,2018-03-15 09:00:00,286.014,1020.5,95,0,5.95,0.0,0.0,clear sky
TR,745044,Istanbul,2018-03-15 12:00:00,284.908,1021.11,100,24,6.57,0.01,0.0,light rain
TR,745044,Istanbul,2018-03-15 15:00:00,285.135,1021.85,100,76,5.27,0.015,0.0,light rain
TR,745044,Istanbul,2018-03-15 18:00:00,284.924,1023.9,100,12,2.71,0.025,0.0,light rain
TR,745044,Istanbul,2018-03-15 21:00:00,285.689,1024.12,95,8,3.14,0.0,0.0,clear sky
TR,745044,Istanbul,2018-03-16 00:00:00,285.825,1023.83,94,0,4.72,0.0,0.0,clear sky
TR,745044,Istanbul,2018-03-16 03:00:00,285.674,1023.86,95,0,4.99,0.0,0.0,clear sky
TR,745044,Istanbul,2018-03-16 06:00:00,285.7,1024.1,94,0,5.54,0.0,0.0,clear sky
TR,745044,Istanbul,2018-03-16 09:00:00,286.637,1023.86,89,0,5.2,0.0,0.0,clear sky
TR,745044,Istanbul,2018-03-16 12:00:00,287.861,1022.37,85,32,5.94,0.0,0.0,scattered clouds
TR,745044,Istanbul,2018-03-16 15:00:00,288.334,1020.75,83,56,6.98,0.0,0.0,broken clouds
TR,745044,Istanbul,2018-03-16 18:00:00,287.778,1020.67,85,44,9.59,0.0,0.0,scattered clouds
TR,745044,Istanbul,2018-03-16 21:00:00,287.515,1020,86,44,11.66,0.0,0.0,scattered clouds
TR,745044,Istanbul,2018-03-17 00:00:00,287.688,1019.29,85,24,12.06,0.0,0.0,few clouds
TR,745044,Istanbul,2018-03-17 03:00:00,287.712,1019.12,85,0,11.36,0.0,0.0,clear sky
TR,745044,Istanbul,2018-03-17 06:00:00,288.019,1018.89,83,20,9.96,0.0,0.0,few clouds
TR,745044,Istanbul,2018-03-17 09:00:00,289.194,1018.07,78,12,9.77,0.0,0.0,few clouds
TR,745044,Istanbul,2018-03-17 12:00:00,290.669,1015.37,72,36,9.86,0.0,0.0,scattered clouds
TR,745044,Istanbul,2018-03-17 15:00:00,291.136,1012.93,72,20,11.53,0.0,0.0,few clouds
TR,745044,Istanbul,2018-03-17 18:00:00,290.859,1012.27,73,8,13.47,0.0,0.0,clear sky
TR,745044,Istanbul,2018-03-17 21:00:00,290.894,1011.38,73,20,15.21,0.0,0.0,few clouds
TR,745044,Istanbul,2018-03-18 00:00:00,291.138,1011.32,74,56,16.31,0.0,0.0,broken clouds
TR,745044,Istanbul,2018-03-18 03:00:00,290.831,1013.21,76,20,12.33,0.0,0.0,few clouds
TR,745044,Istanbul,2018-03-18 06:00:00,290.241,1014.47,80,88,8.75,0.015,0.0,light rain
TR,745044,Istanbul,2018-03-18 09:00:00,288.196,1014.43,92,92,5.81,1.17,0.0,light rain
TR,745044,Istanbul,2018-03-18 12:00:00,287.771,1012.98,96,92,5.36,1.4,0.0,light rain
TR,745044,Istanbul,2018-03-18 15:00:00,286.518,1010.78,100,92,2.03,8.12,0.0,moderate rain
TR,745044,Istanbul,2018-03-18 18:00:00,288.259,1009.19,92,88,5.77,2.79,0.0,light rain
TR,745044,Istanbul,2018-03-18 21:00:00,285.248,1011.26,100,92,6.56,10.76,0.0,moderate rain
TR,745044,Istanbul,2018-03-19 00:00:00,282.263,1013.22,100,92,7.07,4.55,0.0,moderate rain
TR,745044,Istanbul,2018-03-19 03:00:00,280.979,1017.27,100,92,10.17,1.54,0.0,light rain
TR,745044,Istanbul,2018-03-19 06:00:00,279.814,1021.35,100,92,9.86,1.14,0.0,light rain
TR,745044,Istanbul,2018-03-19 09:00:00,279.813,1023.67,100,92,9.26,0.62,0.0,light rain
TR,745044,Istanbul,2018-03-19 12:00:00,280.12,1024.13,100,76,9.16,0.32,0.0,light rain
TR,745044,Istanbul,2018-03-19 15:00:00,280.264,1024.67,100,68,9.32,0.04,0.0,light rain
TR,745044,Istanbul,2018-03-19 18:00:00,280.03,1025.44,100,64,9.41,0.02,0.0,light rain
IN,1273294,Delhi,2018-03-14 21:00:00,292.26,995.31,44,0,1.72,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-15 00:00:00,290.21,997,78,92,0.48,0.0525,0.0,light rain
IN,1273294,Delhi,2018-03-15 03:00:00,293.02,999.43,78,0,2.23,0.4475,0.0,light rain
IN,1273294,Delhi,2018-03-15 06:00:00,295.82,1001.05,81,0,5.11,0.49,0.0,light rain
IN,1273294,Delhi,2018-03-15 09:00:00,299.064,998.45,60,0,2.65,0.08,0.0,light rain
IN,1273294,Delhi,2018-03-15 12:00:00,299.758,997.28,48,0,2.04,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-15 15:00:00,294.435,999.32,63,0,2.82,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-15 18:00:00,291.224,999.41,80,0,1.26,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-15 21:00:00,288.839,998.43,84,0,1.29,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-16 00:00:00,287.475,998.29,86,0,1.27,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-16 03:00:00,292.924,1000.43,71,0,2.26,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-16 06:00:00,299.35,1000.43,63,0,2.64,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-16 09:00:00,301.737,997.92,45,0,4.15,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-16 12:00:00,300.086,997.16,34,0,5.19,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-16 15:00:00,293.984,998.46,40,0,3.53,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-16 18:00:00,290.528,998.78,57,0,2.91,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-16 21:00:00,289.215,998.19,68,0,3.81,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-17 00:00:00,287.638,997.97,75,0,2.31,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-17 03:00:00,291.662,1000.39,57,0,3.56,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-17 06:00:00,298.869,1000.9,52,0,4.06,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-17 09:00:00,301.069,999.1,37,0,5.07,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-17 12:00:00,299.294,998.18,28,0,4.66,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-17 15:00:00,292.436,999.64,38,0,3.48,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-17 18:00:00,288.559,1000.6,50,0,2.87,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-17 21:00:00,286.594,1000.27,66,0,3.21,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-18 00:00:00,285.063,1000.3,74,0,2.66,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-18 03:00:00,291.331,1002.27,54,0,2.85,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-18 06:00:00,299.791,1002.79,47,0,2.4,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-18 09:00:00,301.746,1000.89,33,0,3.41,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-18 12:00:00,300.321,999.85,26,0,2.26,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-18 15:00:00,291.068,1001.38,39,0,2.08,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-18 18:00:00,287.609,1002.54,48,0,2.39,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-18 21:00:00,285.498,1002.02,59,0,1.44,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-19 00:00:00,284.563,1002.11,59,0,1.52,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-19 03:00:00,293.379,1003.49,52,0,1.32,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-19 06:00:00,300.564,1003.59,44,0,2.06,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-19 09:00:00,303.363,1001.3,35,0,2.11,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-19 12:00:00,301.92,1000.06,26,0,2.51,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-19 15:00:00,292.764,1001.48,38,8,2.52,0.0,0.0,clear sky
IN,1273294,Delhi,2018-03-19 18:00:00,288.43,1002.02,62,0,1.26,0.0,0.0,clear sky
BD,1185241,Dhaka,2018-03-14 21:00:00,294.7,1021.09,89,0,1.27,0.0,0.0,clear sky
BD,1185241,Dhaka,2018-03-15 00:00:00,293.04,1022.05,88,0,1.33,0.0,0.0,clear sky
BD,1185241,Dhaka,2018-03-15 03:00:00,301.34,1023.59,75,0,2.03,0.0,0.0,clear sky
BD,1185241,Dhaka,2018-03-15 06:00:00,305.48,1022.29,62,0,2.56,0.0,0.0,clear sky
BD,1185241,Dhaka,2018-03-15 09:00:00,305.964,1019.37,52,0,3,0.0,0.0,clear sky
BD,1185241,Dhaka,2018-03-15 12:00:00,300.108,1019.33,60,0,1.37,0.0325,0.0,light rain
BD,1185241,Dhaka,2018-03-15 15:00:00,294.935,1020.96,81,0,1.52,0.0,0.0,clear sky
BD,1185241,Dhaka,2018-03-15 18:00:00,292.774,1021.22,92,24,1.21,0.05,0.0,light rain
BD,1185241,Dhaka,2018-03-15 21:00:00,292.439,1021.12,98,68,3.29,0.41,0.0,light rain
BD,1185241,Dhaka,2018-03-16 00:00:00,292.525,1022.86,95,44,3.17,0.0,0.0,scattered clouds
BD,1185241,Dhaka,2018-03-16 03:00:00,295.324,1024.26,86,56,3.09,0.0,0.0,broken clouds
BD,1185241,Dhaka,2018-03-16 06:00:00,299.25,1023.62,76,68,1.96,0.0,0.0,broken clouds
BD,1185241,Dhaka,2018-03-16 09:00:00,300.637,1020.7,64,12,1.18,0.0,0.0,few clouds
BD,1185241,Dhaka,2018-03-16 12:00:00,298.811,1019.94,64,12,1.34,0.0,0.0,few clouds
BD,1185241,Dhaka,2018-03-16 15:00:00,294.584,1021.4,79,36,1.05,0.0,0.0,scattered clouds
